food_id,name,protein,fat,carbs,calories,fiber,sodium,sugar
330272,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (IN,NY) - NFY120OOV",8.07,0.2,NULL,NULL,NULL,NULL,NULL
330290,"Minerals, Yogurt, Greek, strawberry, non-fat, CHOBANI (CO,CT) - NFY120OPU",NULL,NULL,NULL,NULL,NULL,31,NULL
330291,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (CO,CT) - NFY120OPV",7.92,0.2,NULL,NULL,NULL,NULL,NULL
330303,"Minerals, Yogurt, Greek, strawberry, non-fat, CHOBANI (MI,OK) - NFY120OQH",NULL,NULL,NULL,NULL,NULL,31,NULL
330304,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (MI,OK) - NFY120OQI",8.36,0.07,NULL,NULL,NULL,NULL,NULL
330320,"Minerals, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NY,NC) - NFY120ORD",NULL,NULL,NULL,NULL,NULL,32,NULL
330322,"Proximates, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (NY,NC) - NFY120ORF",8.06,0.1,NULL,NULL,NULL,NULL,NULL
330342,"Minerals, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA2,CO) - NFY120ORZ",NULL,NULL,NULL,NULL,NULL,30,NULL
330344,"Proximates, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA2,CO) - NFY120OS1",8.09,0.07,NULL,NULL,NULL,NULL,NULL
330365,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (FL,MO) - NFY120OQ2",8.24,0.07,NULL,NULL,NULL,NULL,NULL
330371,"TDF, Yogurt, Greek, strawberry, non-fat, CHOBANI (FL,MO) - NFY120OQ8",NULL,NULL,NULL,NULL,0.7,NULL,NULL
330374,"Minerals, Yogurt, Greek, strawberry, non-fat, CHOBANI (FL,MO) - NFY120OQ0",NULL,NULL,NULL,NULL,NULL,33,NULL
330382,"Minerals, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA1,OK) - NFY120OQQ",NULL,NULL,NULL,NULL,NULL,31,NULL
330384,"Proximates, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA1,OK) - NFY120OQS",8.16,0.1,NULL,NULL,NULL,NULL,NULL
330405,"Minerals, Yogurt, Greek, strawberry, non-fat, CHOBANI (CA2,NC) - NFY120OPE",NULL,NULL,NULL,NULL,NULL,33,NULL
330407,"Proximates, Yogurt, Greek, strawberry, non-fat, CHOBANI (CA2,NC) - NFY120OPG",7.96,0.1,NULL,NULL,NULL,NULL,NULL
330415,"Yogurt, Greek, strawberry, nonfat",8.06,0.15,12.2,83,0.6,32,NULL
330420,"Proximates, Oil, coconut, LOU ANA (NC) - NFY120PDN",NULL,99.2,NULL,NULL,NULL,NULL,NULL
330425,"Proximates, Oil, coconut, LOU ANA (IN,AL) - NFY120PDT",NULL,99.2,NULL,NULL,NULL,NULL,NULL
330430,"Minerals, Oil, coconut, LOU ANA (MI,OK) - NFY120PE7",NULL,NULL,NULL,NULL,NULL,0,NULL
330432,"Proximates, Oil, coconut, LOU ANA (MI,OK) - NFY120PE9",NULL,99.4,NULL,NULL,NULL,NULL,NULL
330438,"Minerals, Oil, coconut, LOU ANA (FL,MO) - NFY120PDZ",NULL,NULL,NULL,NULL,NULL,0,NULL
330440,"Proximates, Oil, coconut, LOU ANA (FL,MO) - NFY120PE1",NULL,98.6,NULL,NULL,NULL,NULL,NULL
330446,"Minerals, Oil, coconut, LOU ANA (CO,CT) - NFY120PD4",NULL,NULL,NULL,NULL,NULL,0,NULL
330448,"Proximates, Oil, coconut, LOU ANA (CO,CT) - NFY120PD6",NULL,98.9,NULL,NULL,NULL,NULL,NULL
330455,"Minerals, Oil, coconut, BETTER BODY ORGANIC (CA2) - NFY120PDE",NULL,NULL,NULL,NULL,NULL,0,NULL
330457,"Proximates, Oil, coconut, BETTER BODY ORGANIC (CA2) - NFY120PDG",NULL,99,NULL,NULL,NULL,NULL,NULL
330458,"Oil, coconut",0,99.1,0.84,833,NULL,0,NULL
330464,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (AL1)",NULL,12.2,NULL,NULL,NULL,NULL,NULL
330465,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (AL1)",26.5,NULL,NULL,NULL,NULL,NULL,NULL
330481,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (National)",NULL,8.55,NULL,NULL,NULL,NULL,NULL
330482,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (National) ",18.8,NULL,NULL,NULL,NULL,NULL,NULL
330492,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (FL1,MO1,NY1)",NULL,8.14,NULL,NULL,NULL,NULL,NULL
330493,"Minerals, Ground turkey, 93% lean, 7% fat, raw (FL1,MO1,NY1) ",NULL,NULL,NULL,NULL,NULL,72,NULL
330494,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (FL1,MO1,NY1) ",18,NULL,NULL,NULL,NULL,NULL,NULL
330498,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (MI1)",NULL,8.39,NULL,NULL,NULL,NULL,NULL
330499,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (MI1) ",18.5,NULL,NULL,NULL,NULL,NULL,NULL
330516,"Minerals, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (AL1,CA1,MI1)",NULL,NULL,NULL,NULL,NULL,106,NULL
330525,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (MI1)",NULL,12.2,NULL,NULL,NULL,NULL,NULL
330526,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (MI1)",27.3,NULL,NULL,NULL,NULL,NULL,NULL
330531,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (National)",NULL,11.8,NULL,NULL,NULL,NULL,NULL
330532,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (National) ",26.6,NULL,NULL,NULL,NULL,NULL,NULL
330542,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1,MO1,NY1)",NULL,12.1,NULL,NULL,NULL,NULL,NULL
330543,"Minerals, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1,MO1,NY1) ",NULL,NULL,NULL,NULL,NULL,85,NULL
330544,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1,MO1,NY1) ",27,NULL,NULL,NULL,NULL,NULL,NULL
330557,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (MI1)",NULL,13,NULL,NULL,NULL,NULL,NULL
330558,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (MI1) ",28.5,NULL,NULL,NULL,NULL,NULL,NULL
330565,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CA2,NC1)",NULL,9.08,NULL,NULL,NULL,NULL,NULL
330566,"Minerals, Ground turkey, 93% lean, 7% fat, raw (CA2,NC1) ",NULL,NULL,NULL,NULL,NULL,73,NULL
330567,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CA2,NC1) ",18.9,NULL,NULL,NULL,NULL,NULL,NULL
330571,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (NC1)",NULL,10.1,NULL,NULL,NULL,NULL,NULL
330572,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (NC1) ",18.5,NULL,NULL,NULL,NULL,NULL,NULL
330580,"Minerals, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA2,NC1)",NULL,NULL,NULL,NULL,NULL,86,NULL
330588,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NC1)",NULL,13.1,NULL,NULL,NULL,NULL,NULL
330589,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NC1)",25.6,NULL,NULL,NULL,NULL,NULL,NULL
330596,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CA2,NC1)",NULL,12,NULL,NULL,NULL,NULL,NULL
330597,"Minerals, Ground turkey, 93% lean, 7% fat, patties, broiled (CA2,NC1) ",NULL,NULL,NULL,NULL,NULL,102,NULL
330598,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CA2,NC1) ",26.4,NULL,NULL,NULL,NULL,NULL,NULL
330608,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (NC1)",NULL,13,NULL,NULL,NULL,NULL,NULL
330609,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (NC1) ",25.3,NULL,NULL,NULL,NULL,NULL,NULL
330616,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CO1,CT1,IN1)",NULL,8.15,NULL,NULL,NULL,NULL,NULL
330617,"Minerals, Ground turkey, 93% lean, 7% fat, raw (CO1,CT1,IN1) ",NULL,NULL,NULL,NULL,NULL,68,NULL
330618,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CO1,CT1,IN1) ",18.8,NULL,NULL,NULL,NULL,NULL,NULL
330622,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CO1)",NULL,6.93,NULL,NULL,NULL,NULL,NULL
330623,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CO1) ",20.4,NULL,NULL,NULL,NULL,NULL,NULL
330631,"Minerals, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CO1,CT1,IN1)",NULL,NULL,NULL,NULL,NULL,82,NULL
330639,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CO1)",NULL,9.49,NULL,NULL,NULL,NULL,NULL
330640,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CO1)",29,NULL,NULL,NULL,NULL,NULL,NULL
330647,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CO1,CT1,IN1)",NULL,11,NULL,NULL,NULL,NULL,NULL
330648,"Minerals, Ground turkey, 93% lean, 7% fat, patties, broiled (CO1,CT1,IN1) ",NULL,NULL,NULL,NULL,NULL,92,NULL
330649,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CO1,CT1,IN1) ",25.7,NULL,NULL,NULL,NULL,NULL,NULL
330660,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CO1)",NULL,8.94,NULL,NULL,NULL,NULL,NULL
330661,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CO1) ",25.6,NULL,NULL,NULL,NULL,NULL,NULL
330668,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (AL1,CA1,MI1)",NULL,8.35,NULL,NULL,NULL,NULL,NULL
330669,"Minerals, Ground turkey, 93% lean, 7% fat, raw (AL1,CA1,MI1) ",NULL,NULL,NULL,NULL,NULL,65,NULL
330670,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (AL1,CA1,MI1) ",19.2,NULL,NULL,NULL,NULL,NULL,NULL
330674,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (NY1)",NULL,8.65,NULL,NULL,NULL,NULL,NULL
330675,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (NY1) ",18.8,NULL,NULL,NULL,NULL,NULL,NULL
330683,"Minerals, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (FL1,MO1,NY1)",NULL,NULL,NULL,NULL,NULL,87,NULL
330693,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NY1)",NULL,12.2,NULL,NULL,NULL,NULL,NULL
330694,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NY1)",26.2,NULL,NULL,NULL,NULL,NULL,NULL
330701,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1,CA1,MI1)",NULL,11.5,NULL,NULL,NULL,NULL,NULL
330702,"Minerals, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1,CA1,MI1) ",NULL,NULL,NULL,NULL,NULL,84,NULL
330703,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1,CA1,MI1) ",26.2,NULL,NULL,NULL,NULL,NULL,NULL
330717,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (NY1)",NULL,11,NULL,NULL,NULL,NULL,NULL
330718,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (NY1) ",23.6,NULL,NULL,NULL,NULL,NULL,NULL
330721,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (FL1)",NULL,8.2,NULL,NULL,NULL,NULL,NULL
330722,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (FL1) ",20.1,NULL,NULL,NULL,NULL,NULL,NULL
330728,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (FL1)",NULL,11.3,NULL,NULL,NULL,NULL,NULL
330729,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (FL1)",28.5,NULL,NULL,NULL,NULL,NULL,NULL
330739,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1)",NULL,11.2,NULL,NULL,NULL,NULL,NULL
330740,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (FL1) ",25.9,NULL,NULL,NULL,NULL,NULL,NULL
330743,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (MO1)",NULL,8.49,NULL,NULL,NULL,NULL,NULL
330744,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (MO1) ",17.8,NULL,NULL,NULL,NULL,NULL,NULL
330751,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (MO1)",NULL,12.2,NULL,NULL,NULL,NULL,NULL
330752,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (MO1)",26.9,NULL,NULL,NULL,NULL,NULL,NULL
330764,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (MO1)",NULL,11.4,NULL,NULL,NULL,NULL,NULL
330765,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (MO1) ",23.6,NULL,NULL,NULL,NULL,NULL,NULL
330768,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CA1)",NULL,7.08,NULL,NULL,NULL,NULL,NULL
330769,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CA1) ",18.6,NULL,NULL,NULL,NULL,NULL,NULL
330776,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA1)",NULL,9.79,NULL,NULL,NULL,NULL,NULL
330777,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA1)",26.8,NULL,NULL,NULL,NULL,NULL,NULL
330789,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CA1)",NULL,9.59,NULL,NULL,NULL,NULL,NULL
330790,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CA1) ",24.9,NULL,NULL,NULL,NULL,NULL,NULL
330793,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (IN1)",NULL,8.1,NULL,NULL,NULL,NULL,NULL
330794,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (IN1) ",18.4,NULL,NULL,NULL,NULL,NULL,NULL
330800,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (IN1)",NULL,13,NULL,NULL,NULL,NULL,NULL
330801,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (IN1)",27.4,NULL,NULL,NULL,NULL,NULL,NULL
330811,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (IN1)",NULL,11.8,NULL,NULL,NULL,NULL,NULL
330812,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (IN1) ",25.4,NULL,NULL,NULL,NULL,NULL,NULL
330815,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CA2)",NULL,7.9,NULL,NULL,NULL,NULL,NULL
330816,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CA2) ",19.7,NULL,NULL,NULL,NULL,NULL,NULL
330822,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA2)",NULL,10.1,NULL,NULL,NULL,NULL,NULL
330823,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CA2)",27.8,NULL,NULL,NULL,NULL,NULL,NULL
330832,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CA2)",NULL,10.1,NULL,NULL,NULL,NULL,NULL
330833,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CA2) ",27.5,NULL,NULL,NULL,NULL,NULL,NULL
330836,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (CT1)",NULL,8.68,NULL,NULL,NULL,NULL,NULL
330837,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CT1) ",17.4,NULL,NULL,NULL,NULL,NULL,NULL
330843,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CT1)",NULL,11.9,NULL,NULL,NULL,NULL,NULL
330844,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (CT1)",26,NULL,NULL,NULL,NULL,NULL,NULL
330854,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CT1)",NULL,12.2,NULL,NULL,NULL,NULL,NULL
330855,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (CT1) ",26.1,NULL,NULL,NULL,NULL,NULL,NULL
330858,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (AL1)",NULL,9.29,NULL,NULL,NULL,NULL,NULL
330859,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (AL1) ",17.8,NULL,NULL,NULL,NULL,NULL,NULL
330867,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1)",NULL,13.8,NULL,NULL,NULL,NULL,NULL
330868,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1) ",28,NULL,NULL,NULL,NULL,NULL,NULL
330869,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",27.1,11.6,0,220,NULL,90,NULL
330881,"Minerals, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (AL1,CA1) - 14B-06-05-Min",NULL,NULL,NULL,NULL,NULL,106,NULL
330883,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (AL1,CA1) - 14B-06-05-TotalFat",NULL,5.67,NULL,NULL,NULL,NULL,NULL
330906,"Fat, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (National) - 14B-01-01-TotalFat",NULL,44.2,NULL,NULL,NULL,NULL,NULL
330920,"Minerals, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-01-03-Min",NULL,NULL,NULL,NULL,NULL,47,NULL
330922,"Fat, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-01-03-TotalFat",NULL,43.3,NULL,NULL,NULL,NULL,NULL
330929,"Fat, Chicken, skin, roasted, from drumsticks and thighs, non-enhanced (National) - 14B-02-01-TotalFat",NULL,45.6,NULL,NULL,NULL,NULL,NULL
330942,"Minerals, Chicken, skin, roasted, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-02-03-Min",NULL,NULL,NULL,NULL,NULL,74,NULL
330944,"Fat, Chicken, skin, roasted, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-02-03-TotalFat",NULL,41.1,NULL,NULL,NULL,NULL,NULL
330949,"Fat, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (National) - 14B-03-01-TotalFat",NULL,45.2,NULL,NULL,NULL,NULL,NULL
330962,"Minerals, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-Min",NULL,NULL,NULL,NULL,NULL,84,NULL
330964,"Proximates, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-prox",NULL,36.1,NULL,NULL,NULL,NULL,NULL
331020,"Fat, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (National) - 14B-04-01-TotalFat",NULL,3.81,NULL,NULL,NULL,NULL,NULL
331034,"Minerals, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-Min",NULL,NULL,NULL,NULL,NULL,117,NULL
331036,"Fat, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-TotalFat",NULL,3.54,NULL,NULL,NULL,NULL,NULL
331091,"Fat, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (National) - 14B-05-01-TotalFat",NULL,5.48,NULL,NULL,NULL,NULL,NULL
331105,"Minerals, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-Min",NULL,NULL,NULL,NULL,NULL,122,NULL
331107,"Fat, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-TotalFat",NULL,5.8,NULL,NULL,NULL,NULL,NULL
331162,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (National) - 14B-06-01-TotalFat",NULL,5.54,NULL,NULL,NULL,NULL,NULL
331177,"Minerals, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-Min",NULL,NULL,NULL,NULL,NULL,106,NULL
331179,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-TotalFat",NULL,5.67,NULL,NULL,NULL,NULL,NULL
331231,"Fat, Chicken, dark meat, lean only, thigh, raw, non-enhanced (National) - 14B-07-01-TotalFat",NULL,3.83,NULL,NULL,NULL,NULL,NULL
331240,"Minerals, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CO1,CT1) - 14B-07-03-Min",NULL,NULL,NULL,NULL,NULL,82,NULL
331242,"Fat, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CO1,CT1) - 14B-07-03-TotalFat",NULL,4.34,NULL,NULL,NULL,NULL,NULL
331296,"Fat, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (National) - 14B-08-01-TotalFat",NULL,8.93,NULL,NULL,NULL,NULL,NULL
331308,"Minerals, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CO1,CT1) - 14B-08-03-Min",NULL,NULL,NULL,NULL,NULL,85,NULL
331310,"Fat, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (CO1,CT1) - 14B-08-03-TotalFat",NULL,7.81,NULL,NULL,NULL,NULL,NULL
331360,"Fat, Chicken, dark meat, lean only, thigh, braised, non-enhanced (National) - 14B-09-01-TotalFat",NULL,8.63,NULL,NULL,NULL,NULL,NULL
331373,"Minerals, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CO1,CT1) - 14B-09-03-Min",NULL,NULL,NULL,NULL,NULL,74,NULL
331375,"Fat, Chicken, dark meat, lean only, thigh, braised, non-enhanced (CO1,CT1) - 14B-09-03-TotalFat",NULL,8.76,NULL,NULL,NULL,NULL,NULL
331389,"Minerals, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (FL1,MO1,NY1) - 14B-01-04-Min",NULL,NULL,NULL,NULL,NULL,52,NULL
331391,"Fat, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (FL1,MO1,NY1) - 14B-01-04-TotalFat",NULL,47.9,NULL,NULL,NULL,NULL,NULL
331402,"Minerals, Chicken, skin, roasted, from drumsticks and thighs, non-enhanced (FL1,MO1,NY1) - 14B-02-04-Min",NULL,NULL,NULL,NULL,NULL,98,NULL
331404,"Fat, Chicken, skin, roasted, from drumsticks and thighs, non-enhanced (FL1,MO1,NY1) - 14B-02-04-TotalFat",NULL,47.6,NULL,NULL,NULL,NULL,NULL
331414,"Minerals, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (FL1,MO1,NY1) - 14B-03-04-Min",NULL,NULL,NULL,NULL,NULL,72,NULL
331416,"Fat, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (FL1,MO1,NY1) - 14B-03-04-TotalFat",NULL,46.1,NULL,NULL,NULL,NULL,NULL
331428,"Minerals, Chicken, dark meat, lean only, thigh, raw, non-enhanced (FL1,MO1,NY1) - 14B-07-04-Min",NULL,NULL,NULL,NULL,NULL,92,NULL
331430,"Fat, Chicken, dark meat, lean only, thigh, raw, non-enhanced (FL1,MO1,NY1) - 14B-07-04-TotalFat",NULL,3.97,NULL,NULL,NULL,NULL,NULL
331441,"Minerals, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (FL1,MO1,NY1) - 14B-08-04-Min",NULL,NULL,NULL,NULL,NULL,86,NULL
331443,"Fat, Chicken, dark meat, lean only, thigh, roasted, non-enhanced (FL1,MO1,NY1) - 14B-08-04-TotalFat",NULL,7.71,NULL,NULL,NULL,NULL,NULL
331455,"Minerals, Chicken, dark meat, lean only, thigh, braised, non-enhanced (FL1,MO1,NY1) - 14B-09-04-Min",NULL,NULL,NULL,NULL,NULL,81,NULL
331457,"Fat, Chicken, dark meat, lean only, thigh, braised, non-enhanced (FL1,MO1,NY1) - 14B-09-04-TotalFat",NULL,8.6,NULL,NULL,NULL,NULL,NULL
331470,"Minerals, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (FL1,MO1,NY1) - 14B-04-04-Min",NULL,NULL,NULL,NULL,NULL,115,NULL
331472,"Fat, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (FL1,MO1,NY1) - 14B-04-04-TotalFat",NULL,3.74,NULL,NULL,NULL,NULL,NULL
331483,"Minerals, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (FL1,MO1,NY1) - 14B-05-04-Min",NULL,NULL,NULL,NULL,NULL,120,NULL
331485,"Fat, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (FL1,MO1,NY1) - 14B-05-04-TotalFat",NULL,5.33,NULL,NULL,NULL,NULL,NULL
331499,"Minerals, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (FL1,MO1,NY1) - 14B-06-04-Min",NULL,NULL,NULL,NULL,NULL,106,NULL
331501,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (FL1,MO1,NY1) - 14B-06-04-TotalFat",NULL,6.29,NULL,NULL,NULL,NULL,NULL
331512,"Minerals, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (AL1,CA1) - 14B-01-05-Min",NULL,NULL,NULL,NULL,NULL,45,NULL
331514,"Fat, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (AL1,CA1) - 14B-01-05-TotalFat",NULL,44.3,NULL,NULL,NULL,NULL,NULL
331516,"Minerals, Chicken, skin, roasted, from drumsticks and thighs, non-enhanced (AL1,CA1) - 14B-02-05-Min",NULL,NULL,NULL,NULL,NULL,77,NULL
331518,"Fat, Chicken, skin, roasted, from drumsticks and thighs, non-enhanced (AL1,CA1) - 14B-02-05-TotalFat",NULL,44.5,NULL,NULL,NULL,NULL,NULL
331536,"Minerals, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (AL1,CA1) - 14B-03-05-Min",NULL,NULL,NULL,NULL,NULL,62,NULL
331538,"Fat, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (AL1,CA1) - 14B-03-05-TotalFat",NULL,44,NULL,NULL,NULL,NULL,NULL
331549,"Minerals, Chicken, dark meat, lean only, thigh, raw, non-enhanced (AL1,CA1) - 14B-07-05-Min",NULL,NULL,NULL,NULL,NULL,84,NULL
